time,open,high,low,close
2021-04-06T04:15:00Z,58762,58792.14400345,58651,58772
2021-04-06T04:20:00Z,58772,58832,58744,58790
2021-04-06T04:25:00Z,58789,58790,58727,58735
2021-04-06T04:30:00Z,58735,58859,58734,58844
2021-04-06T04:35:00Z,58855,58855,58791,58800
2021-04-06T04:40:00Z,58790.38952685,58821,58742,58747
2021-04-06T04:45:00Z,58746,58757,58719,58752.285275
2021-04-06T04:50:00Z,58753,58819,58752,58818
2021-04-06T04:55:00Z,58810,58810,58771,58779
2021-04-06T05:00:00Z,58781,58820.056515,58780,58813
2021-04-06T05:05:00Z,58813.39025692,58848,58805,58815
2021-04-06T05:10:00Z,58815,58862,58772,58862
2021-04-06T05:15:00Z,58861,58861,58809,58812
2021-04-06T05:20:00Z,58812.287693,58813.195192,58734,58760
2021-04-06T05:25:00Z,58760,58872,58759.652751,58870
2021-04-06T05:30:00Z,58870.06897884,58887,58825,58825
2021-04-06T05:35:00Z,58826,58939,58824,58939
2021-04-06T05:40:00Z,58939,58970,58938.67002564,58955
2021-04-06T05:45:00Z,58955,58962,58908,58921
2021-04-06T05:50:00Z,58921,58922.31821209,58861,58863
2021-04-06T05:55:00Z,58863,58870.225385,58842,58850
2021-04-06T06:00:00Z,58850,58855.591129,58775.24022135,58775.24022135
2021-04-06T06:05:00Z,58775.24022135,58776,58750,58755.086508
2021-04-06T06:10:00Z,58753,58755,58752,58752
2021-04-06T06:15:00Z,58752,58752.837336,58633.41857979,58696
2021-04-06T06:20:00Z,58696,58738,58678,58694
2021-04-06T06:25:00Z,58695,58756,58694.581306,58756
2021-04-06T06:30:00Z,58756,58868.44950896,58756,58868.44950896
2021-04-06T06:35:00Z,58868.92179,58926.793794,58864,58915
2021-04-06T06:40:00Z,58914,58961,58901,58901
2021-04-06T06:45:00Z,58902,58902,58867,58901
2021-04-06T06:50:00Z,58889,58889,58811,58811
2021-04-06T06:55:00Z,58814,58839,58812,58839
2021-04-06T07:00:00Z,58839,58839,58752,58823.3208915
2021-04-06T07:05:00Z,58820.9599314,58822,58706,58719
2021-04-06T07:10:00Z,58719,58817.16477434,58718,58817.16477434
2021-04-06T07:15:00Z,58817.16477434,58858.29639342,58754,58857
2021-04-06T07:20:00Z,58857,58901,58855,58856
2021-04-06T07:25:00Z,58855,58856,58800,58839
2021-04-06T07:30:00Z,58839.78399531,58839.78399531,58737,58737
2021-04-06T07:35:00Z,58736.74571301,58736.74571301,58708,58708
2021-04-06T07:40:00Z,58707.14348994,58721,58626,58721
2021-04-06T07:45:00Z,58701,58701,58406,58543
2021-04-06T07:50:00Z,58540.222422,58576,58427,58474
2021-04-06T07:55:00Z,58473,58539,58282,58537
2021-04-06T08:00:00Z,58537,58537,58364.708532,58457
2021-04-06T08:05:00Z,58457,58936,58250,58656
2021-04-06T08:10:00Z,58662,58699,58518,58606
2021-04-06T08:15:00Z,58605,58720,58570,58687
2021-04-06T08:20:00Z,58688,58875.7128935,58686,58821
2021-04-06T08:25:00Z,58822,58857,58743,58743
2021-04-06T08:30:00Z,58769,58795,58694,58702
2021-04-06T08:35:00Z,58702,58765,58682,58683
2021-04-06T08:40:00Z,58682.212596,58684,58600,58603
2021-04-06T08:45:00Z,58604,58604,58413,58493
2021-04-06T08:50:00Z,58510,58576,58500.13715145,58541.677144
2021-04-06T08:55:00Z,58543,58543,58479,58493
2021-04-06T09:00:00Z,58488.14754669,58539,58419,58538
2021-04-06T09:05:00Z,58538,58542,58474,58542
2021-04-06T09:10:00Z,58543,58690,58543,58684
2021-04-06T09:15:00Z,58684.315268,58740,58668,58697
2021-04-06T09:20:00Z,58690.243652,58690.243652,58630,58630
2021-04-06T09:25:00Z,58615.085658,58643,58601,58611
2021-04-06T09:30:00Z,58610,58669,58580,58663.12222638
2021-04-06T09:35:00Z,58663,58675.45522736,58663,58664
2021-04-06T09:40:00Z,58663,58743.62872924,58658,58725
2021-04-06T09:45:00Z,58720,58721,58669,58669
2021-04-06T09:50:00Z,58669,58734.09851672,58667,58719
2021-04-06T09:55:00Z,58718,58726,58678,58690.68358761
2021-04-06T10:00:00Z,58690,58690,58601,58601
2021-04-06T10:05:00Z,58602,58665,58553,58570
2021-04-06T10:10:00Z,58570,58637,58570,58607
2021-04-06T10:15:00Z,58607,58607,58503,58577
2021-04-06T10:20:00Z,58577,58578,58473,58547.04136125
2021-04-06T10:25:00Z,58561,58669,58530,58658
2021-04-06T10:30:00Z,58659,58750,58628,58691
2021-04-06T10:35:00Z,58674.46058111,58684,58625,58634
2021-04-06T10:40:00Z,58624,58677,58565,58566
2021-04-06T10:45:00Z,58565,58603,58510,58594.85786975
2021-04-06T10:50:00Z,58594.85786975,58595,58532,58543
2021-04-06T10:55:00Z,58543,58543,58403,58403
2021-04-06T11:00:00Z,58403.33885555,58533,58403,58459
2021-04-06T11:05:00Z,58458,58578,58458,58526
2021-04-06T11:10:00Z,58526,58527,58388,58388
2021-04-06T11:15:00Z,58389,58477,58388,58452
2021-04-06T11:20:00Z,58446,58446,58357,58413
2021-04-06T11:25:00Z,58407.3612604,58562,58407.3612604,58543
2021-04-06T11:30:00Z,58536,58536,58419,58419
2021-04-06T11:35:00Z,58419,58517,58418.80975896,58517
2021-04-06T11:40:00Z,58517,58517,58478,58479
2021-04-06T11:45:00Z,58479,58518,58466,58497.90910033
2021-04-06T11:50:00Z,58497,58497,58412,58447
2021-04-06T11:55:00Z,58444,58547.8798215,58443,58544
2021-04-06T12:00:00Z,58534.0566885,58744,58494,58680
2021-04-06T12:05:00Z,58675,58680,58596,58650
2021-04-06T12:10:00Z,58650,58668,58599,58627.14435144
2021-04-06T12:15:00Z,58623.19279632,58707,58616,58707
2021-04-06T12:20:00Z,58707,58974,58706.556131,58940
2021-04-06T12:25:00Z,58934,58945,58880,58882
2021-04-06T12:30:00Z,58886.40450405,58911,58799.68588676,58799.68588676
2021-04-06T12:35:00Z,58800,58883,58799.810694,58807.74682342
2021-04-06T12:40:00Z,58808,58823,58757,58784
2021-04-06T12:45:00Z,58784.123574,58825,58755.478203,58756
2021-04-06T12:50:00Z,58756,58756,58591,58592
2021-04-06T12:55:00Z,58592,58600,58431,58431.819421
2021-04-06T13:00:00Z,58432,58557,58431,58557
2021-04-06T13:05:00Z,58556,58592,58514,58523
2021-04-06T13:10:00Z,58518,58627,58516,58622
2021-04-06T13:15:00Z,58620.554604,58620.554604,58449.58026,58552
2021-04-06T13:20:00Z,58551,58557,58510.903932,58512.0731336
2021-04-06T13:25:00Z,58549.4283302,58570,58498,58542
2021-04-06T13:30:00Z,58547,58567,58457,58566
2021-04-06T13:35:00Z,58566,58573.17784864,58462,58472
2021-04-06T13:40:00Z,58466,58537,58400,58527.397473
2021-04-06T13:45:00Z,58528.7901306,58532.9372172,58349,58349.88378
2021-04-06T13:50:00Z,58349.88378,58437.326628,58349.88378,58426.992696
2021-04-06T13:55:00Z,58426.992696,58484,58414,58420
2021-04-06T14:00:00Z,58413,58413,58009,58241
2021-04-06T14:05:00Z,58241,58241,58101.09427061,58101.09427061
2021-04-06T14:10:00Z,58100,58100,57732,57998.106792
2021-04-06T14:15:00Z,57999,58030,57909,57909
2021-04-06T14:20:00Z,57908,57914,57450,57605
2021-04-06T14:25:00Z,57604,57704,57545,57697
2021-04-06T14:30:00Z,57693,57693,57401,57570
2021-04-06T14:35:00Z,57575,57769,57575,57768
2021-04-06T14:40:00Z,57768,57808,57694,57702
2021-04-06T14:45:00Z,57700.742892,57915,57555,57844
2021-04-06T14:50:00Z,57848,57918,57815,57869
2021-04-06T14:55:00Z,57869,57923,57767,57921.929145
2021-04-06T15:00:00Z,57905,57989,57843.76918584,57933
2021-04-06T15:05:00Z,57933,57933,57789,57790
2021-04-06T15:10:00Z,57790,57848,57761,57848
2021-04-06T15:15:00Z,57847.03194105,57896.167976,57555,57713
2021-04-06T15:20:00Z,57716,57800,57631.01340969,57773
2021-04-06T15:25:00Z,57773,57801,57702,57800
2021-04-06T15:30:00Z,57801,57801,57605,57758.628447
2021-04-06T15:35:00Z,57756,57884,57715,57863.334519
2021-04-06T15:40:00Z,57881,57932,57852,57874
2021-04-06T15:45:00Z,57909,58011,57901.5012915,57983.899896
2021-04-06T15:50:00Z,57983,58035,57912,57919
2021-04-06T15:55:00Z,57919,57965,57831.69660584,57838
2021-04-06T16:00:00Z,57832,57927,57789.02497456,57805
2021-04-06T16:05:00Z,57805,57970,57775,57970
2021-04-06T16:10:00Z,57970,58057,57970,57995
2021-04-06T16:15:00Z,57981,58029,57946,57978.89984312
2021-04-06T16:20:00Z,57985,58012,57927,57941
2021-04-06T16:25:00Z,57941,58027,57941,57999
2021-04-06T16:30:00Z,58001,58055,58001,58053
2021-04-06T16:35:00Z,58039,58125,58029.34775,58124.52868204
2021-04-06T16:40:00Z,58125,58192.26790041,58085.09815,58099
2021-04-06T16:45:00Z,58092,58150,58025,58104
2021-04-06T16:50:00Z,58103.9358239,58141,58061,58088
2021-04-06T16:55:00Z,58088,58089,58063,58064
2021-04-06T17:00:00Z,58064,58137,58063,58137
2021-04-06T17:05:00Z,58137,58137,58048,58070
2021-04-06T17:10:00Z,58070,58082,57960,58012
2021-04-06T17:15:00Z,58011,58137,58006,58113
2021-04-06T17:20:00Z,58131,58135,58080,58111
2021-04-06T17:25:00Z,58101.35343516,58127,58047,58099
2021-04-06T17:30:00Z,58101.4842941,58155,58084,58155
2021-04-06T17:35:00Z,58152,58200,58131,58196
2021-04-06T17:40:00Z,58196.36653765,58200,58175,58188
2021-04-06T17:45:00Z,58188,58206,58187,58190
2021-04-06T17:50:00Z,58196,58227,58195.4826566,58218
2021-04-06T17:55:00Z,58218,58222,58205,58220.74929856
2021-04-06T18:00:00Z,58221,58221,58133,58136
2021-04-06T18:05:00Z,58113,58140,58024,58067
2021-04-06T18:10:00Z,58067,58170,58017,58105
2021-04-06T18:15:00Z,58104,58177,58104,58177
2021-04-06T18:20:00Z,58176,58177,58122,58160
2021-04-06T18:25:00Z,58160,58186,58143.591233,58186
2021-04-06T18:30:00Z,58185.262692,58186,58120,58124
2021-04-06T18:35:00Z,58132.454736,58133,58014,58014
2021-04-06T18:40:00Z,58015,58172,58015,58149
2021-04-06T18:45:00Z,58149,58150,58122.941384,58150
2021-04-06T18:50:00Z,58150,58181,58122.48865115,58180.65268554
2021-04-06T18:55:00Z,58181,58192,58167,58192
2021-04-06T19:00:00Z,58191.59450202,58191.59450202,58137,58137
2021-04-06T19:05:00Z,58137,58210,58014,58079
2021-04-06T19:10:00Z,58099,58165.71799404,58061,58154.18008
2021-04-06T19:15:00Z,58154,58159,58081,58159
2021-04-06T19:20:00Z,58159,58159,58058,58070
2021-04-06T19:25:00Z,58070,58102,58038,58038.616944
2021-04-06T19:30:00Z,58038,58110,58014,58110
2021-04-06T19:35:00Z,58110,58147,58062,58130
2021-04-06T19:40:00Z,58130,58130,58055,58100
2021-04-06T19:45:00Z,58103,58104,58061,58079
2021-04-06T19:50:00Z,58093.84210212,58154,58093.84210212,58154
2021-04-06T19:55:00Z,58154.70630162,58200,58154,58199
2021-04-06T20:00:00Z,58199,58288,58198,58262
2021-04-06T20:05:00Z,58262,58263,58227,58245
2021-04-06T20:10:00Z,58245,58257,58198,58244
2021-04-06T20:15:00Z,58243,58244,58230,58243
2021-04-06T20:20:00Z,58245,58251,58198,58250
2021-04-06T20:25:00Z,58249.000938,58282,58207,58240
2021-04-06T20:30:00Z,58244,58247,58162.0516665,58192
2021-04-06T20:35:00Z,58201,58241,58176,58241
2021-04-06T20:40:00Z,58226,58248,58209,58222
2021-04-06T20:45:00Z,58230,58252,58170.78441504,58179
2021-04-06T20:50:00Z,58190.626272,58209,58174,58185
2021-04-06T20:55:00Z,58183,58244,58183,58223
2021-04-06T21:00:00Z,58216.194602,58229,58105,58181
2021-04-06T21:05:00Z,58188.10175503,58188.10175503,58149,58149
2021-04-06T21:10:00Z,58146,58159,58146,58150
2021-04-06T21:15:00Z,58150,58150.56072,58055,58061.523312
2021-04-06T21:20:00Z,58061,58061,57837,57843
2021-04-06T21:25:00Z,57848,57922,57713.478528,57889
2021-04-06T21:30:00Z,57888,57889,57603,57744
2021-04-06T21:35:00Z,57744,57814,57743.497575,57762
2021-04-06T21:40:00Z,57745,57853,57745,57853
2021-04-06T21:45:00Z,57853,57981.17424,57840.92952,57980.73079375
2021-04-06T21:50:00Z,57980.400192,58023,57921,57998
2021-04-06T21:55:00Z,57970,57970,57840,57850
2021-04-06T22:00:00Z,57840,57840.26229,57750,57757
2021-04-06T22:05:00Z,57757,57758,57695,57701
2021-04-06T22:10:00Z,57700,57877,57633,57841
2021-04-06T22:15:00Z,57833,57856,57756,57775
2021-04-06T22:20:00Z,57808,57963,57808,57873
2021-04-06T22:25:00Z,57932,57969,57845,57855
2021-04-06T22:30:00Z,57875,58012,57829,57960.242136
2021-04-06T22:35:00Z,57959.68895574,58026,57959,58008
2021-04-06T22:40:00Z,58019,58019,57951,57969
2021-04-06T22:45:00Z,57969,58000,57911,57926
2021-04-06T22:50:00Z,57970.55386579,58003.805596,57942,57958
2021-04-06T22:55:00Z,57949,57966,57857.94224,57874
2021-04-06T23:00:00Z,57886,57897,57848,57849
2021-04-06T23:05:00Z,57849,57992,57849,57992
2021-04-06T23:10:00Z,57991,58020,57982,58020
2021-04-06T23:15:00Z,58020,58082.47214011,57960,58079
2021-04-06T23:20:00Z,58072,58080,58020.532256,58077
2021-04-06T23:25:00Z,58080,58151,58079,58116.415665
2021-04-06T23:30:00Z,58122,58155.80286169,58121,58127.882122
2021-04-06T23:35:00Z,58128,58128.29640254,58099,58099
2021-04-06T23:40:00Z,58107,58107,58064,58064
2021-04-06T23:45:00Z,58064,58105.31139,58029,58029
2021-04-06T23:50:00Z,58028.97508916,58077,58011,58053
2021-04-06T23:55:00Z,58040,58062.15257929,57983,57991
2021-04-07T00:00:00Z,57994,58007,57958,57958
2021-04-07T00:05:00Z,57958,58089,57958,58068
2021-04-07T00:10:00Z,58079,58188,58078,58188
2021-04-07T00:15:00Z,58188,58189,58105,58132.95028504
2021-04-07T00:20:00Z,58132.00927677,58132.00927677,58061,58096
2021-04-07T00:25:00Z,58096,58149.9866805,58088,58093.70877
2021-04-07T00:30:00Z,58093.70877,58094,57961,57961.698305
2021-04-07T00:35:00Z,57961.698305,57961.80904489,57899,57918
2021-04-07T00:40:00Z,57915,57915,57842,57849
2021-04-07T00:45:00Z,57853.53713282,57853.53713282,57569,57648.119386
2021-04-07T00:50:00Z,57679,57707,57611,57680
2021-04-07T00:55:00Z,57686,57704,57467,57626
2021-04-07T01:00:00Z,57630,57630,57403,57500
2021-04-07T01:05:00Z,57499,57589,57477.359205,57540
2021-04-07T01:10:00Z,57540,57624,57449,57616
2021-04-07T01:15:00Z,57608,57615,57478,57549
2021-04-07T01:20:00Z,57540,57563,57237,57322
2021-04-07T01:25:00Z,57323,57410,57160,57370
2021-04-07T01:30:00Z,57369,57389,57271,57295
2021-04-07T01:35:00Z,57294.41857992,57430,57284.22994,57392.379759
2021-04-07T01:40:00Z,57393,57451,57391,57417
2021-04-07T01:45:00Z,57417,57474,57392,57474
2021-04-07T01:50:00Z,57473.90423941,57536,57441,57442
2021-04-07T01:55:00Z,57442,57475,57403,57474
2021-04-07T02:00:00Z,57474.42805664,57566,57456,57566
2021-04-07T02:05:00Z,57566.45548952,57579,57566.45548952,57578
2021-04-07T02:10:00Z,57579,57579,57510,57565
2021-04-07T02:15:00Z,57560,57604,57560,57587.544588
2021-04-07T02:20:00Z,57588,57756.70198794,57588,57713
2021-04-07T02:25:00Z,57713,57713.297502,57656,57676
